State_Name,District_Name,Crop_Year,Season,Crop,Area,Unit,Value,Domain,Unit,Value,average_rain_fall_mm_per_year,hg/ha_yield,pesticides_tonnes,avg_temp,humidity,ph
Karnataka,BIJAPUR,1999,Kharif     ,Sunflower,32220,hg/ha,83333,Pesticides Use,tonnes of active ingredients,3234.81,778,31214,345026,18.01,67.09608099,6.809593554
Karnataka,BIJAPUR,1999,Rabi       ,Gram,39763,hg/ha,68000,Pesticides Use,tonnes of active ingredients,3269.99,778,31214,345026,27.36,60.76645256,6.485761419
Karnataka,BIJAPUR,1999,Rabi       ,Groundnut,6738,hg/ha,71429,Pesticides Use,tonnes of active ingredients,3305.17,778,31214,345026,20.33,58.45742907,6.784460602
Karnataka,BIJAPUR,1999,Rabi       ,Horse-gram,2306,hg/ha,100000,Pesticides Use,tonnes of active ingredients,3340.35,778,31214,345026,27.29,53.00366334,7.167092586
Karnataka,BIJAPUR,1999,Rabi       ,Jowar,333059,hg/ha,114286,Pesticides Use,tonnes of active ingredients,3375.53,778,31214,345026,18.82,54.30329632,6.73410539
Karnataka,BIJAPUR,1999,Rabi       ,Linseed,7190,hg/ha,125000,Pesticides Use,tonnes of active ingredients,2550.07,778,31214,345026,25.89,64.10651528,6.779984384
Karnataka,BIJAPUR,1999,Rabi       ,Maize,5473,hg/ha,127500,Pesticides Use,tonnes of active ingredients,2185.07,778,31214,345026,24.32,55.83288958,7.277422738
Karnataka,BIJAPUR,1999,Rabi       ,Moong(Green Gram),1,hg/ha,127500,Pesticides Use,tonnes of active ingredients,2185.07,778,31214,345026,25.28,56.7685316,7.21270048
Karnataka,BIJAPUR,1999,Rabi       ,Other  Rabi pulses,220,hg/ha,113750,Pesticides Use,tonnes of active ingredients,2185.07,778,124266,345026,21.74,65.64381357,7.487266991
Karnataka,BIJAPUR,1999,Rabi       ,Safflower,11719,hg/ha,165417,Pesticides Use,tonnes of active ingredients,196,1834,25198,118930.56,28.76,66.02411187,7.231166546
Karnataka,BIJAPUR,1999,Rabi       ,Sunflower,45721,hg/ha,171667,Pesticides Use,tonnes of active ingredients,48.07,1834,25198,118930.56,20.71,62.1445102,6.559817161
Karnataka,BIJAPUR,1999,Rabi       ,Urad,124,hg/ha,317000,Pesticides Use,tonnes of active ingredients,48.07,1834,25198,118930.56,27.54,62.26594559,6.979590627
Karnataka,BIJAPUR,1999,Rabi       ,Wheat,54047,hg/ha,207903,Pesticides Use,tonnes of active ingredients,36,1834,25198,118930.56,18.49,63.55324262,6.779230041
Karnataka,BIJAPUR,1999,Summer     ,Jowar,107,hg/ha,187500,Pesticides Use,tonnes of active ingredients,23.53,1834,25198,118930.56,26.63,61.03273481,6.217974349
Karnataka,BIJAPUR,1999,Summer     ,Maize,1283,hg/ha,179200,Pesticides Use,tonnes of active ingredients,48.27,1834,25198,118930.56,24.78,54.36976075,7.205078785
Karnataka,BIJAPUR,1999,Summer     ,Sunflower,1908,hg/ha,191918,Pesticides Use,tonnes of active ingredients,44.18,1834,25198,118930.56,26.08,54.28617819,6.854011265
Karnataka,BIJAPUR,1999,Whole Year ,Banana,1289,hg/ha,198640,Pesticides Use,tonnes of active ingredients,23.66,1834,17768,118930.56,22.35,52.24226285,6.246872394
Karnataka,BIJAPUR,1999,Whole Year ,Coconut ,162,hg/ha,199981,Pesticides Use,tonnes of active ingredients,29.78,641,17768,118930.56,20.71,55.7497332,6.911066044
Karnataka,BIJAPUR,1999,Whole Year ,Coriander,362,hg/ha,200668,Pesticides Use,tonnes of active ingredients,12.05,641,17768,118930.56,18.2,61.26002598,6.777417989
Karnataka,BIJAPUR,1999,Whole Year ,Dry chillies,1793,hg/ha,201355,Pesticides Use,tonnes of active ingredients,10.02,641,17768,118930.56,18.2,55.51673151,6.273741983
Karnataka,BIJAPUR,1999,Whole Year ,Garlic,182,hg/ha,202043,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,28.76,50.56339727,6.906124587
Karnataka,BIJAPUR,1999,Whole Year ,Onion,7341,hg/ha,202730,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,20.71,57.93250202,7.162802357
Karnataka,BIJAPUR,1999,Whole Year ,Sugarcane,15680,hg/ha,203417,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,27.54,54.41094079,6.955787351
Karnataka,BIJAPUR,1999,Whole Year ,Sweet potato,227,hg/ha,204104,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,18.49,61.10935084,6.971963169
Karnataka,BIJAPUR,1999,Whole Year ,Turmeric,83,hg/ha,18842,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,26.63,67.37768353,6.840927967
Karnataka,BIJAPUR,2000,Kharif     ,Arhar/Tur,30781,hg/ha,25112,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,24.78,68.66257977,6.536676653
Karnataka,BIJAPUR,2000,Kharif     ,Bajra,111741,hg/ha,18830,Pesticides Use,tonnes of active ingredients,6.77,641,17768,118930.56,26.08,53.57285558,6.089443603
Karnataka,BIJAPUR,2000,Kharif     ,Castor seed,45,hg/ha,17887,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,22.35,52.25738495,7.456460375
Karnataka,BIJAPUR,2000,Kharif     ,Cotton(lint),14718,hg/ha,18667,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,20.71,57.1621814,6.759211911
Karnataka,BIJAPUR,2000,Kharif     ,Groundnut,51040,hg/ha,20750,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,18.2,58.50650238,7.460174812
Karnataka,BIJAPUR,2000,Kharif     ,Horse-gram,16226,hg/ha,23256,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,18.2,57.88370456,6.652642579
Karnataka,BIJAPUR,2000,Kharif     ,Jowar,1046,hg/ha,23754,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,28.76,55.18792166,6.026287448
Karnataka,BIJAPUR,2000,Kharif     ,Maize,9338,hg/ha,24027,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,20.71,59.68849145,6.074190142
Karnataka,BIJAPUR,2000,Kharif     ,Moong(Green Gram),29794,hg/ha,24242,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,27.54,69.94807345,7.045543056
Karnataka,BIJAPUR,2000,Kharif     ,Niger seed,897,hg/ha,23333,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,18.49,53.83876189,6.993236001
Karnataka,BIJAPUR,2000,Kharif     ,Other Kharif pulses,13405,hg/ha,27276,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,26.63,63.37479229,6.726528895
Karnataka,BIJAPUR,2000,Kharif     ,Rice,341,hg/ha,26316,Pesticides Use,tonnes of active ingredients,6.77,641,23533,118930.56,24.78,64.47858698,6.937352845
Karnataka,BIJAPUR,2000,Kharif     ,Sesamum,1741,hg/ha,26144,Pesticides Use,tonnes of active ingredients,994,641,23533,118930.56,26.08,62.67087838,7.27905689
Karnataka,BIJAPUR,2000,Kharif     ,Small millets,786,hg/ha,26144,Pesticides Use,tonnes of active ingredients,994,641,103928,118930.56,22.35,67.96910852,7.079850922
Karnataka,BIJAPUR,2000,Kharif     ,Soyabean,32,hg/ha,26144,Pesticides Use,tonnes of active ingredients,994,641,103928,118930.56,20.71,52.31098539,6.136286518
Karnataka,BIJAPUR,2000,Kharif     ,Sunflower,29059,hg/ha,26144,Pesticides Use,tonnes of active ingredients,994,641,103928,118930.56,18.2,64.57578034,6.505203696
Karnataka,BIJAPUR,2000,Rabi       ,Gram,35955,hg/ha,26144,Pesticides Use,tonnes of active ingredients,994,641,103928,118930.56,18.2,54.15319242,7.042089492
Karnataka,BIJAPUR,2000,Rabi       ,Groundnut,6293,hg/ha,26144,Pesticides Use,tonnes of active ingredients,994,641,103928,118930.56,28.76,68.4233391,6.348337519
Karnataka,BIJAPUR,2000,Rabi       ,Horse-gram,1536,hg/ha,25000,Pesticides Use,tonnes of active ingredients,994,641,103928,118930.56,20.71,52.26311691,7.432322234
Karnataka,BIJAPUR,2000,Rabi       ,Jowar,324024,hg/ha,25000,Pesticides Use,tonnes of active ingredients,2513,641,103928,118930.56,27.54,67.06230539,6.787658922
Karnataka,BIJAPUR,2000,Rabi       ,Linseed,5337,hg/ha,25000,Pesticides Use,tonnes of active ingredients,2683.37,641,103928,118930.56,18.49,68.44030686,6.743417121
Karnataka,BIJAPUR,2000,Rabi       ,Maize,5709,hg/ha,25000,Pesticides Use,tonnes of active ingredients,2853.74,641,103928,118930.56,26.63,68.48030408,7.00733163
Karnataka,BIJAPUR,2000,Rabi       ,Other  Rabi pulses,10,hg/ha,27273,Pesticides Use,tonnes of active ingredients,3024.11,641,103928,118930.56,24.78,58.84880599,7.303033217
Karnataka,BIJAPUR,2000,Rabi       ,Safflower,11056,hg/ha,25000,Pesticides Use,tonnes of active ingredients,3194.48,661,103928,118930.56,26.08,69.71184111,6.861235184
Karnataka,BIJAPUR,2000,Rabi       ,Sunflower,62338,hg/ha,25610,Pesticides Use,tonnes of active ingredients,3364.86,661,16111,118930.56,22.35,50.50148528,7.131435858
Karnataka,BIJAPUR,2000,Rabi       ,Wheat,51283,hg/ha,25610,Pesticides Use,tonnes of active ingredients,3535.23,661,16111,118930.56,20.71,56.46829641,7.288211994
Karnataka,BIJAPUR,2000,Summer     ,Jowar,22,hg/ha,26190,Pesticides Use,tonnes of active ingredients,3705.6,661,16111,118930.56,18.2,50.66687215,6.983732393
Karnataka,BIJAPUR,2000,Summer     ,Maize,890,hg/ha,26190,Pesticides Use,tonnes of active ingredients,3875.97,661,16111,118930.56,18.2,58.52534263,6.172090205
Karnataka,BIJAPUR,2000,Summer     ,Sunflower,819,hg/ha,26744,Pesticides Use,tonnes of active ingredients,4046.34,661,16111,118930.56,28.76,57.56695719,6.35118177
Karnataka,BIJAPUR,2000,Whole Year ,Banana,1542,hg/ha,26250,Pesticides Use,tonnes of active ingredients,4216.71,661,16111,118930.56,20.71,62.0183627,6.908671379
Karnataka,BIJAPUR,2000,Whole Year ,Coconut ,158,hg/ha,25714,Pesticides Use,tonnes of active ingredients,4372.61,661,16111,118930.56,27.54,52.97841162,6.766184468
Karnataka,BIJAPUR,2000,Whole Year ,Coriander,506,hg/ha,26667,Pesticides Use,tonnes of active ingredients,4528.51,661,16111,118930.56,18.49,65.44340921,6.392791654
Karnataka,BIJAPUR,2000,Whole Year ,Dry chillies,2163,hg/ha,26000,Pesticides Use,tonnes of active ingredients,4684.4,661,16111,118930.56,26.63,55.196224,6.348316257
Karnataka,BIJAPUR,2000,Whole Year ,Garlic,387,hg/ha,27500,Pesticides Use,tonnes of active ingredients,4840.3,661,16111,118930.56,24.78,62.88179198,6.123796057
Karnataka,BIJAPUR,2000,Whole Year ,Onion,6059,hg/ha,26667,Pesticides Use,tonnes of active ingredients,4996.2,661,16111,118930.56,26.08,57.04151119,7.428523634
Karnataka,BIJAPUR,2000,Whole Year ,Sugarcane,20426,hg/ha,26000,Pesticides Use,tonnes of active ingredients,5412.5,661,91823,118930.56,22.35,50.04557009,6.020947179
Karnataka,BIJAPUR,2000,Whole Year ,Sweet potato,275,hg/ha,26000,Pesticides Use,tonnes of active ingredients,5412.5,661,91823,118930.56,20.71,53.74144743,6.334610249
Karnataka,BIJAPUR,2000,Whole Year ,Turmeric,83,hg/ha,26000,Pesticides Use,tonnes of active ingredients,5412.5,661,91823,118930.56,18.2,66.4132686,6.78006386
Karnataka,BIJAPUR,2001,Kharif     ,Arhar/Tur,11863,hg/ha,26087,Pesticides Use,tonnes of active ingredients,5412.5,661,91823,118930.56,18.2,56.63636248,6.086922359
Karnataka,BIJAPUR,2001,Kharif     ,Bajra,10298,hg/ha,26042,Pesticides Use,tonnes of active ingredients,384,661,91823,118930.56,28.76,67.22512329,6.362607851
Karnataka,BIJAPUR,2001,Kharif     ,Cotton(lint),11094,hg/ha,26265,Pesticides Use,tonnes of active ingredients,384,661,91823,118930.56,20.71,52.12739421,6.758792552
Karnataka,BIJAPUR,2001,Kharif     ,Groundnut,29243,hg/ha,26300,Pesticides Use,tonnes of active ingredients,384,661,91823,118930.56,27.54,60.39647474,6.779832611
Karnataka,BIJAPUR,2001,Kharif     ,Horse-gram,5284,hg/ha,26596,Pesticides Use,tonnes of active ingredients,357.55,661,91823,118930.56,18.49,64.72543073,7.234258375
Karnataka,BIJAPUR,2001,Kharif     ,Jowar,265,hg/ha,27368,Pesticides Use,tonnes of active ingredients,547.3,661,91823,118930.56,26.63,51.59100753,6.691541233
Karnataka,BIJAPUR,2001,Kharif     ,Maize,3310,hg/ha,27000,Pesticides Use,tonnes of active ingredients,435.31,661,91823,118930.56,24.78,67.09608099,6.809593554
Karnataka,BIJAPUR,2001,Kharif     ,Moong(Green Gram),1515,hg/ha,26667,Pesticides Use,tonnes of active ingredients,411.33,661,91823,118930.56,26.08,60.76645256,6.485761419
Karnataka,BIJAPUR,2001,Kharif     ,Niger seed,218,hg/ha,27404,Pesticides Use,tonnes of active ingredients,437.23,661,132795,127585,21.59,58.45742907,6.784460602
Karnataka,BIJAPUR,2001,Kharif     ,Other Kharif pulses,4208,hg/ha,28247,Pesticides Use,tonnes of active ingredients,450.71,661,132795,127585,20.04,53.00366334,7.167092586
Karnataka,BIJAPUR,2001,Kharif     ,Rice,4,hg/ha,28794,Pesticides Use,tonnes of active ingredients,470.87,661,132795,127585,17.66,54.30329632,6.73410539
Karnataka,BIJAPUR,2001,Kharif     ,Sesamum,339,hg/ha,29838,Pesticides Use,tonnes of active ingredients,491.03,661,132795,127585,17.66,64.10651528,6.779984384
Karnataka,BIJAPUR,2001,Kharif     ,Small millets,193,hg/ha,32000,Pesticides Use,tonnes of active ingredients,282.02,661,132795,127585,27.64,55.83288958,7.277422738
Karnataka,BIJAPUR,2001,Kharif     ,Sunflower,13307,hg/ha,28333,Pesticides Use,tonnes of active ingredients,328,661,132795,127585,20.04,56.7685316,7.21270048
Karnataka,BIJAPUR,2001,Rabi       ,Gram,55212,hg/ha,27000,Pesticides Use,tonnes of active ingredients,373.99,661,132795,127585,26.66,65.64381357,7.487266991
Karnataka,BIJAPUR,2001,Rabi       ,Horse-gram,4423,hg/ha,27422,Pesticides Use,tonnes of active ingredients,419.97,661,132795,127585,18.39,66.02411187,7.231166546
Karnataka,BIJAPUR,2001,Rabi       ,Jowar,321559,hg/ha,28489,Pesticides Use,tonnes of active ingredients,465.95,788,132795,127585,25.88,62.1445102,6.559817161
Karnataka,BIJAPUR,2001,Rabi       ,Linseed,6271,hg/ha,75840,Pesticides Use,tonnes of active ingredients,511.93,788,132795,127585,24.01,62.26594559,6.979590627
Karnataka,BIJAPUR,2001,Rabi       ,Maize,5812,hg/ha,102916,Pesticides Use,tonnes of active ingredients,557.92,788,132795,127585,25.32,63.55324262,6.779230041
Karnataka,BIJAPUR,2001,Rabi       ,Moong(Green Gram),4,hg/ha,74836,Pesticides Use,tonnes of active ingredients,603.9,788,27765,127585,21.59,61.03273481,6.217974349
Karnataka,BIJAPUR,2001,Rabi       ,Other  Rabi pulses,7,hg/ha,66225,Pesticides Use,tonnes of active ingredients,649.88,788,27765,127585,20.04,54.36976075,7.205078785
Karnataka,BIJAPUR,2001,Rabi       ,Safflower,10368,hg/ha,65000,Pesticides Use,tonnes of active ingredients,695.86,788,27765,127585,17.66,54.28617819,6.854011265
Karnataka,BIJAPUR,2001,Rabi       ,Sunflower,148524,hg/ha,67810,Pesticides Use,tonnes of active ingredients,741.85,788,27765,127585,17.66,52.24226285,6.246872394
Karnataka,BIJAPUR,2001,Rabi       ,Wheat,57398,hg/ha,77778,Pesticides Use,tonnes of active ingredients,787.83,788,27765,127585,27.64,55.7497332,6.911066044
Karnataka,BIJAPUR,2001,Summer     ,Jowar,104,hg/ha,75949,Pesticides Use,tonnes of active ingredients,722.53,788,27765,127585,20.04,61.26002598,6.777417989
Karnataka,BIJAPUR,2001,Summer     ,Maize,1260,hg/ha,93358,Pesticides Use,tonnes of active ingredients,609.79,788,27765,127585,26.66,55.51673151,6.273741983
Karnataka,BIJAPUR,2001,Summer     ,Sunflower,1706,hg/ha,100779,Pesticides Use,tonnes of active ingredients,609.79,788,27765,127585,18.39,50.56339727,6.906124587
Karnataka,BIJAPUR,2001,Whole Year ,Coconut ,413,hg/ha,100775,Pesticides Use,tonnes of active ingredients,609.79,788,27765,127585,25.88,57.93250202,7.162802357
Karnataka,BIJAPUR,2001,Whole Year ,Coriander,130,hg/ha,100858,Pesticides Use,tonnes of active ingredients,1508.55,788,27765,127585,24.01,54.41094079,6.955787351
Karnataka,BIJAPUR,2001,Whole Year ,Dry chillies,1894,hg/ha,100918,Pesticides Use,tonnes of active ingredients,2763.66,788,27765,127585,25.32,61.10935084,6.971963169
Karnataka,BIJAPUR,2001,Whole Year ,Onion,10862,hg/ha,101040,Pesticides Use,tonnes of active ingredients,2526.13,788,164604,127585,21.59,67.37768353,6.840927967
Karnataka,BIJAPUR,2001,Whole Year ,Peas & beans (Pulses),26,hg/ha,100771,Pesticides Use,tonnes of active ingredients,2177.14,788,164604,127585,20.04,68.66257977,6.536676653
Karnataka,BIJAPUR,2001,Whole Year ,Sugarcane,20460,hg/ha,100842,Pesticides Use,tonnes of active ingredients,2123.71,788,164604,127585,17.66,53.57285558,6.089443603
Karnataka,BIJAPUR,2001,Whole Year ,Turmeric,145,hg/ha,100788,Pesticides Use,tonnes of active ingredients,2049.09,788,164604,127585,17.66,52.25738495,7.456460375
Karnataka,BIJAPUR,2002,Kharif     ,Arhar/Tur,18001,hg/ha,100788,Pesticides Use,tonnes of active ingredients,2155.38,788,164604,127585,27.64,57.1621814,6.759211911
Karnataka,BIJAPUR,2002,Kharif     ,Bajra,55607,hg/ha,72993,Pesticides Use,tonnes of active ingredients,2142.71,788,164604,127585,20.04,58.50650238,7.460174812
Karnataka,BIJAPUR,2002,Kharif     ,Castor seed,24,hg/ha,134622,Pesticides Use,tonnes of active ingredients,1985.74,788,164604,127585,26.66,57.88370456,6.652642579
Karnataka,BIJAPUR,2002,Kharif     ,Cotton(lint),2851,hg/ha,134529,Pesticides Use,tonnes of active ingredients,2163.49,788,164604,127585,18.39,55.18792166,6.026287448
Karnataka,BIJAPUR,2002,Kharif     ,Groundnut,41506,hg/ha,129825,Pesticides Use,tonnes of active ingredients,1912.28,788,164604,127585,25.88,59.68849145,6.074190142
Karnataka,BIJAPUR,2002,Kharif     ,Horse-gram,9833,hg/ha,130303,Pesticides Use,tonnes of active ingredients,1696.51,788,164604,127585,24.01,69.94807345,7.045543056
Karnataka,BIJAPUR,2002,Kharif     ,Jowar,238,hg/ha,83991,Pesticides Use,tonnes of active ingredients,1797.78,788,164604,127585,25.32,53.83876189,6.993236001
Karnataka,BIJAPUR,2002,Kharif     ,Maize,6193,hg/ha,83984,Pesticides Use,tonnes of active ingredients,1797.78,788,30708,127585,21.59,63.37479229,6.726528895
Karnataka,BIJAPUR,2002,Kharif     ,Moong(Green Gram),20307,hg/ha,83985,Pesticides Use,tonnes of active ingredients,10.29,788,30708,127585,20.04,64.47858698,6.937352845
Karnataka,BIJAPUR,2002,Kharif     ,Niger seed,421,hg/ha,83991,Pesticides Use,tonnes of active ingredients,9.06,788,30708,127585,17.66,62.67087838,7.27905689
Karnataka,BIJAPUR,2002,Kharif     ,Other Kharif pulses,7620,hg/ha,82600,Pesticides Use,tonnes of active ingredients,8.63,788,30708,127585,17.66,67.96910852,7.079850922
Karnataka,BIJAPUR,2002,Kharif     ,Rice,15,hg/ha,81839,Pesticides Use,tonnes of active ingredients,30.77,788,30708,127585,27.64,52.31098539,6.136286518
Karnataka,BIJAPUR,2002,Kharif     ,Sesamum,696,hg/ha,84000,Pesticides Use,tonnes of active ingredients,32.85,788,30708,127585,20.04,64.57578034,6.505203696
Karnataka,BIJAPUR,2002,Kharif     ,Small millets,336,hg/ha,80166,Pesticides Use,tonnes of active ingredients,35.69,2391,30708,127585,26.66,54.15319242,7.042089492
Karnataka,BIJAPUR,2002,Kharif     ,Sunflower,40590,hg/ha,83993,Pesticides Use,tonnes of active ingredients,34.73,2391,30708,127585,18.39,68.4233391,6.348337519
Karnataka,BIJAPUR,2002,Rabi       ,Gram,62900,hg/ha,80393,Pesticides Use,tonnes of active ingredients,24.31,2391,30708,127585,25.88,52.26311691,7.432322234
Karnataka,BIJAPUR,2002,Rabi       ,Groundnut,12470,hg/ha,84987,Pesticides Use,tonnes of active ingredients,18.75,2391,30708,127585,24.01,67.06230539,6.787658922
Karnataka,BIJAPUR,2002,Rabi       ,Horse-gram,3001,hg/ha,79615,Pesticides Use,tonnes of active ingredients,18.75,2391,30708,127585,25.32,68.44030686,6.743417121
Karnataka,BIJAPUR,2002,Rabi       ,Jowar,344126,hg/ha,84718,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,21.59,68.48030408,7.00733163
Karnataka,BIJAPUR,2002,Rabi       ,Linseed,5006,hg/ha,120000,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,20.04,58.84880599,7.303033217
Karnataka,BIJAPUR,2002,Rabi       ,Maize,5606,hg/ha,140000,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,17.66,69.71184111,6.861235184
Karnataka,BIJAPUR,2002,Rabi       ,Other  Rabi pulses,60,hg/ha,159091,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,17.66,50.50148528,7.131435858
Karnataka,BIJAPUR,2002,Rabi       ,Safflower,9490,hg/ha,158824,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,27.64,56.46829641,7.288211994
Karnataka,BIJAPUR,2002,Rabi       ,Sunflower,156710,hg/ha,157576,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,20.04,50.66687215,6.983732393
Karnataka,BIJAPUR,2002,Rabi       ,Wheat,50163,hg/ha,157849,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,26.66,58.52534263,6.172090205
Karnataka,BIJAPUR,2002,Summer     ,Jowar,2,hg/ha,157229,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,18.39,57.56695719,6.35118177
Karnataka,BIJAPUR,2002,Summer     ,Maize,1202,hg/ha,324237,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,25.88,62.0183627,6.908671379
Karnataka,BIJAPUR,2002,Summer     ,Sunflower,2130,hg/ha,219368,Pesticides Use,tonnes of active ingredients,18.75,2391,15711,127585,24.01,52.97841162,6.766184468
